ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2020,10,6622,2282,36.48,sábado,10/03/2020 07:30:00 PM,7.17
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,10,2940,964,25.12,sábado,10/03/2020 07:00:00 PM,4.37
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2020,10,6812,2533,36,lunes,10/19/2020 07:45:00 PM,8.34
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2020,10,9374,3051,54.78,jueves,10/01/2020 07:00:00 PM,7.23
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,10,12012,5562,61.22,sábado,10/10/2020 08:30:00 PM,9.49
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,10,1752,315,27.9,viernes,10/30/2020 07:45:00 PM,2.4
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,10,4843,1415,42.18,martes,10/27/2020 08:00:00 PM,4.28
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,10,6085,3449,33.92,sábado,10/31/2020 07:00:00 PM,6.45
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,10,30969,10513,166.67,miércoles,10/14/2020 07:00:00 PM,7.7
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,10,9190,5461,45.31,miércoles,10/28/2020 06:00:00 PM,7.57
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,10,17565,6885,77.76,martes,10/06/2020 08:00:00 PM,9.39
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,10,526945,231374,970.64,martes,10/27/2020 08:00:00 PM,23.5
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,10,41592,11042,126.72,miércoles,10/14/2020 07:00:00 PM,20.29
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,10,594775,227621,1092.08,viernes,10/30/2020 07:15:00 PM,23.51
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,10,56106,21587,133.02,viernes,10/02/2020 07:00:00 PM,22.49
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,10,142944,61727,305.71,viernes,10/30/2020 07:00:00 PM,23.36
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,10,190434,93425,368.54,miércoles,10/14/2020 07:30:00 PM,22.54
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,10,99050,40322,222.44,viernes,10/30/2020 07:15:00 PM,20.04
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,10,12421,5718,64,sábado,10/10/2020 06:45:00 PM,8.48
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,10,9390,3013,60.8,sábado,10/24/2020 06:30:00 PM,5.55
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,10,7913,1885,64.8,viernes,10/30/2020 07:15:00 PM,5.39
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,10,67746,33721,165.4,viernes,10/31/2020 12:30:00 AM,16.44
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,10,20004,9534,72,viernes,10/02/2020 07:30:00 PM,12.47
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2020,10,8278,3603,48,viernes,10/16/2020 06:45:00 PM,7.05
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,10,227132,73048,472.38,viernes,10/16/2020 07:15:00 PM,23.2
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,10,4505,1102,44.9,sábado,10/17/2020 08:30:00 PM,4.05
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,10,10987,3835,74.8,sábado,10/31/2020 06:45:00 PM,5.52
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,10,19489,7739,80.23,sábado,10/24/2020 07:45:00 PM,9.55
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,10,12044,5720,76.56,miércoles,10/21/2020 07:30:00 PM,6.1
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,10,325554,110348,858,sábado,10/10/2020 07:30:00 PM,17.3
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,10,39073,13367,180.91,lunes,10/26/2020 06:30:00 PM,9.12
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,10,1561138,510622,2990.24,viernes,10/30/2020 05:45:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,10,79345,29068,190.52,lunes,10/26/2020 06:15:00 PM,19.1
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,10,29547,13565,191.04,viernes,10/02/2020 06:30:00 PM,7.3
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,10,69954,24408,137.34,miércoles,10/21/2020 08:45:00 PM,21.32
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,10,144999,61674,296.56,viernes,10/30/2020 06:00:00 PM,23.45
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,10,4624,5053,25.41,lunes,10/12/2020 03:30:00 PM,7.1
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,10,3050,1703,34.05,sábado,10/03/2020 07:15:00 PM,3.3
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,10,14270,1820,80,viernes,10/09/2020 06:00:00 PM,7.44
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,10,12462,3593,65.02,jueves,10/08/2020 06:45:00 PM,8
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,10,5212,2607,29.96,sábado,10/10/2020 07:00:00 PM,7.11
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,10,4123,1967,35.71,lunes,10/26/2020 06:30:00 PM,6.13
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,10,5736,1244,30.08,sábado,10/31/2020 07:00:00 PM,7.49
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,10,2946,720,16.66,martes,10/20/2020 06:45:00 PM,6.54
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,10,8210,3375,46.13,viernes,10/30/2020 08:15:00 PM,6.46
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,10,6547,3322,55.2,viernes,10/02/2020 06:45:00 PM,5.1
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,10,25473,9020,141.59,jueves,10/15/2020 06:45:00 PM,7.18
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,10,11113,6563,72,sábado,10/31/2020 07:45:00 PM,5.48
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,10,3401,1445,17.31,domingo,10/11/2020 11:30:00 PM,8.55
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,10,24358,9140,140.8,miércoles,10/21/2020 06:30:00 PM,7.45
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,10,1622,546,28.54,viernes,10/30/2020 07:45:00 PM,2.14
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2020,10,3964,1413,26.05,sábado,10/24/2020 06:45:00 PM,6.16
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,10,2752,3744,19.33,miércoles,10/14/2020 07:45:00 PM,5.53
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,10,3811,2158,28.8,sábado,10/24/2020 08:45:00 PM,6.08
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,10,46035,16416,268.58,martes,10/13/2020 06:45:00 PM,6.38
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,10,6099,2260,29.5,martes,10/20/2020 07:00:00 PM,7.49
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,10,15372,3658,67.23,jueves,10/29/2020 07:15:00 PM,10.31
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,10,1262978,381820,2685.34,jueves,10/29/2020 12:00:00 AM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,10,29164,9162,117.04,jueves,10/29/2020 12:30:00 AM,10.15
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,10,301392,131220,625.68,lunes,10/26/2020 11:45:00 PM,23.59
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,10,344188,162002,685.31,viernes,10/30/2020 06:45:00 PM,23.53
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,10,22272,8238,109.3,jueves,10/29/2020 07:30:00 PM,8.43
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,10,2288356,735750,4372.72,viernes,10/30/2020 02:15:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,10,127636,63048,349.2,jueves,10/15/2020 07:30:00 PM,16.16
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,09,3731825,1199410,7349.07,lunes,09/14/2020 02:30:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,09,100247,38233,211.2,jueves,09/17/2020 06:30:00 PM,23.59
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,09,22846,9724,87.46,viernes,09/18/2020 07:00:00 PM,10.18
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,09,3516,1303,30.91,lunes,09/07/2020 07:00:00 PM,4.36
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,09,5574,814,40.42,martes,09/01/2020 06:30:00 PM,7.27
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,09,97855,23445,270.34,lunes,09/07/2020 01:30:00 PM,13.44
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,09,995867,326403,1661.66,miércoles,09/09/2020 02:15:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,09,11930242,3357883,21531.9,martes,09/22/2020 02:45:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,09,14954,8365,129.12,domingo,09/20/2020 12:30:00 AM,5.13
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,09,6292,2502,21.6,viernes,09/11/2020 10:30:00 PM,12.29
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,09,15711,7850,86.13,sábado,09/26/2020 07:45:00 PM,8.14
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,09,11538,4721,36.34,viernes,09/04/2020 07:15:00 PM,18.2
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,09,5108,1962,41.6,sábado,09/26/2020 07:15:00 PM,5.39
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,09,11065,6075,95.23,sábado,09/12/2020 06:30:00 PM,5.16
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2020,09,8620,2316,66.68,sábado,09/19/2020 09:00:00 PM,5.09
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2020,09,7557,2221,60.3,viernes,09/18/2020 07:45:00 PM,4.57
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,09,2702,903,24.83,sábado,09/12/2020 08:15:00 PM,4.31
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2020,09,7165,2753,44,lunes,09/21/2020 12:15:00 AM,8.27
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2020,09,9249,2948,55.9,lunes,09/28/2020 07:00:00 PM,7.21
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,09,10259,4867,52.86,sábado,09/19/2020 06:45:00 PM,9.08
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,09,6256,1854,42.85,sábado,09/12/2020 08:15:00 PM,5.53
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,09,7097,4126,34.32,sábado,09/19/2020 07:45:00 PM,8.21
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,09,30537,10417,165.62,martes,09/01/2020 06:45:00 PM,7.14
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,09,9095,5522,43.9,sábado,09/05/2020 06:15:00 PM,8.28
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,09,16093,6275,70.98,martes,09/22/2020 07:15:00 PM,9.2
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2020,09,245,84,27,sábado,09/05/2020 07:15:00 PM,0.28
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,09,507105,224735,976.8,jueves,09/17/2020 08:45:00 PM,22.58
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,09,211904,87863,456.54,lunes,09/14/2020 09:30:00 PM,20.15
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,09,47394,12433,117.13,martes,09/01/2020 07:00:00 PM,23.05
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,09,556145,217566,1092.08,jueves,09/10/2020 07:15:00 PM,23.57
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,09,45855,17649,160.62,miércoles,09/02/2020 07:15:00 PM,18.36
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,09,134075,57707,301.75,jueves,09/10/2020 07:15:00 PM,23.42
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,09,180481,87647,373.3,jueves,09/24/2020 07:15:00 PM,22.47
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,09,91800,34142,217.29,lunes,09/14/2020 07:15:00 PM,19.18
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,09,11602,5129,64,lunes,09/28/2020 07:45:00 PM,8.2
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,09,7155,2180,57.6,miércoles,09/30/2020 08:00:00 PM,6.27
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,09,64517,31952,162.36,martes,09/22/2020 07:30:00 PM,16.53
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,09,17201,7992,72,miércoles,09/30/2020 07:00:00 PM,11.12
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2020,09,10038,4026,46.4,sábado,09/19/2020 06:45:00 PM,9.17
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,09,216894,70324,468.86,miércoles,09/16/2020 07:45:00 PM,23.37
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,09,11104,4136,74.8,martes,09/29/2020 07:30:00 PM,6.11
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,09,15926,6408,82.14,sábado,09/05/2020 07:45:00 PM,8.03
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,09,9981,4598,74.27,domingo,09/13/2020 07:15:00 PM,5.26
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,09,281462,97391,856.68,jueves,09/17/2020 07:15:00 PM,16.04
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,09,39983,13982,176.09,lunes,09/21/2020 06:00:00 PM,9.17
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,09,1457995,476889,2881.12,martes,09/22/2020 02:30:00 PM,24
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,09,36631,18455,205.44,martes,09/15/2020 07:00:00 PM,8.58
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,09,69113,23399,135.23,martes,09/22/2020 09:15:00 PM,22.14
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,09,137773,58984,288.64,lunes,09/21/2020 06:45:00 PM,23.41
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,09,17407,8826,105.6,viernes,09/18/2020 09:15:00 PM,6.41
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,09,5008,5479,24.9,viernes,09/18/2020 08:00:00 PM,8.2
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,09,4850,1860,34.27,domingo,09/20/2020 07:15:00 PM,5.32
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,09,14272,1656,80,lunes,09/28/2020 07:15:00 PM,7.53
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,09,10877,2868,64,miércoles,09/16/2020 07:15:00 PM,7.2
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,09,5414,2781,29.68,lunes,09/28/2020 06:30:00 PM,7.35
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,09,3847,1876,36.67,jueves,09/17/2020 06:15:00 PM,5.46
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,09,4832,1116,29.82,domingo,09/27/2020 07:30:00 PM,6.54
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,09,3110,766,22.15,jueves,09/03/2020 07:00:00 PM,7.02
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,09,4564,1851,45.38,viernes,09/25/2020 06:30:00 PM,3.55
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,09,9108,4629,55.2,domingo,09/27/2020 11:45:00 PM,7.09
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,09,31022,10965,132.44,martes,09/01/2020 06:30:00 PM,9.15
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,09,18101,10808,80,lunes,09/21/2020 08:15:00 PM,10
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,09,3079,1353,16.35,domingo,09/20/2020 11:30:00 PM,8.36
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,09,29057,11726,147.2,miércoles,09/09/2020 06:45:00 PM,9.32
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,09,1742,524,31.81,sábado,09/05/2020 07:15:00 PM,2.18
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2020,09,4507,1450,26.43,martes,09/08/2020 06:30:00 PM,7.05
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,09,3089,4149,19.1,miércoles,09/30/2020 07:45:00 PM,6.3
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,09,5262,2840,34.44,miércoles,09/30/2020 06:45:00 PM,6.24
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,09,3217,1862,25.6,sábado,09/26/2020 08:15:00 PM,5.42
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,09,854209,296670,1980.88,miércoles,09/16/2020 06:15:00 PM,23.2
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,09,51724,18368,257.31,martes,09/22/2020 07:45:00 PM,7.48
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,09,5809,2156,28.06,domingo,09/27/2020 11:45:00 PM,8.19
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,09,16853,4402,71.81,sábado,09/12/2020 07:45:00 PM,11.5
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,09,1210636,368633,2619.01,viernes,09/18/2020 11:30:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,09,17890,5788,116.34,martes,09/08/2020 06:45:00 PM,6.38
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,09,281345,125681,589.16,martes,09/22/2020 02:30:00 PM,23.57
